code;product_name;brands;countries_tags;energy_100g;fat_100g;saturated-fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;sodium_100g
3564700643372;Haricots rouges;Notre jardin,Marque repère;en:france;460;1;0.5;13;1;6.5;8.5;0.8382;0.33
3564700644157;Pistaches grillées à sec;Marque repère,Tokapi;en:france;2511;49.9;6.9;12.9;7;9.4;21.8;0.8509;0.335
3564700644232;Semoule de blé fine qualité supérieure;Comptoir du Grain,Marque Repère;en:france;1490;1.3;0.3;71.4;1.2;3.6;11.7;0;0
3564700645017;Nectar passion;Jafaden,Marque Repère;en:france;240;0;0;14;13;0;0;0;0
3564700646359;Paëlla Royale - Volaille, Moules* et Chorizo;Côté Table,Marque Repère,Scamark (Filiale E. Leclerc);en:france;526;4.3;1.4;14.1;1.4;1;7;0.725;0.285433071
3564700648735;Gnocchi aux Pommes de Terre (Maxi Format);Turini,Marque  Repère,Scamark (Filiale E. Leclerc);en:france;760;1.3;0.3;35.3;1.5;2.7;5.3;1.49;0.586614173
3564700649947;Saumon fumé Écosse;Ronde des mers,Marque Repère;en:france;829;11.4;2.3;0.6;0.2;0.5;23.1;2.921;1.15
3564700653272;Lapin Chasseur et ses Pommes de Terre;Côté Table,Marque Repère,Scamark (Filiale E. Leclerc);en:france;320;2;0.5;8;1.5;1.5;6;0.60452;0.238
3564700653616;Préparation pour pain et pâtisserie;Marque repère;en:france;1480;0;0;83;11;5;1.5;0.1016;0.04
3564700656020;Chèvre légumes du soleil;Côté Snack,Marque Repère;en:france;1051;11.8;4;28.6;2.7;3.1;6.1;1.53;0.602362205
3564700657102;Nuggets de poulet surgelés;Pic' Express;en:france;810;7.5;0.75;16.8;1;1.9;13.6;1.03;0.405511811
3564700657690;Potage Gourmand Légumes au fromage fondu ;Régal Soupe,Marque Repère;en:france;200;3;2;3;2;2;1.5;0.6604;0.26
3564700659076;Cassonade pure canne;Téva;en:france;1683;0;0;99;99;0;0;0;0
3564700666609;Lemon;Jean's;en:france;110;0;0;6.3;6.2;0.1;0.1;0.0100076;0.00394
3564700668221;Sauce kebab;Rustica,Marque Repère;en:france;1253;29.2;2.3;7.9;5.3;0.3;2.1;1.79;0.704724409
3564700668238;Sauce samouraï piquante au poivron;Rustica,Marque Repère;en:france;1292;31;2.4;7.5;4.5;0.5;0.8;2.2;0.866141732
3564700668740;Déli Matin Multi-Céréales;P'tit déli,Marque Repère;en:france;1906;15.2;6.2;68.6;21.1;4.8;8.2;1.1811;0.465
3564700669211;Sauce au poivre;Rustica,Marque Repère;en:france;1772;44.1;3.6;6.2;4.4;0.5;1.2;2;0.787401575
356470067403102;Torsettes au blé complet;Turini,Marque Repère;en:france;1410;2;0.5;65;3;7.5;11;0.025;0.00984252
3564700674062;Torsettes (Cuisson Rapide 3 min.);Turini,Marque Repère;en:france;1538;0;0;74;3;2.5;12;0.0508;0.02
3564700677148;Moutarde de Dijon fine et forte;Rustica;en:france;707;11.5;0.8;6.1;1.8;3.5;7.5;6.1;2.401574803
3564700678961;Madeleines nappées au chocolat noir;P'tit déli,Marque Repère;en:france;1958;25.5;15.5;52;30;2.5;6.5;0.66;0.25984252
3564700679524;Coq au Vin aux pommes de terre et aux carottes;Côté Table,Marque Repère,Scamark (Filiale E. Leclerc);en:france;371;3.9;1.1;5.9;0.9;1.1;6.9;0.75;0.295275591
3564700680827;Sauce Barbecue;Rustica;en:france;396;0.1;0;21.2;15.9;0.3;0.6;1.65354;0.651
3564700680834;Sauce burger;Rustica,Marque Repère;en:france;1249;27.4;2.2;11;8.3;0.6;1.4;1.95;0.767716535
3564700680872;P'tit Ketchup allégé en sucres;Rustica;en:france;300;0;0;14.9;13.5;1.7;1;2.1;0.826771654
3564700681329;Spécialité au soja nature;Délisse;en:france;171;2.1;0.4;1.2;0.4;1.2;3.7;0.07493;0.0295
3564700683750;Sauces frites;Rustica,Marque Repère;en:france;1122;27.1;2.2;5.7;5.6;0.2;0.7;1.88;0.74015748
3564700685105;Boisson au Soja;Délisse,Marque Repère;en:france;205;1.8;0.3;4.6;3.9;0.8;3.2;0.16;0.062992126
3564700687789;Pomme Cassis Framboise à l'eau de source Jafaden;Jafaden;en:france;139;0.1;0;7.8;7;0.1;0.1;0.0254;0.01
3564700688663;Cocktail sans alcool saveur mojito;Lagoa,Marque Repère;en:france;175;0.5;0.5;10.3;9.3;0.5;0;0.007;0.002755906
3564700692882;Deli Max chocolat;Délisse,Marque repère;en:france;388;1.9;1.2;14.3;13;0.8;4;0.150114;0.0591
3564700694879;Brownie Chocolat Noisettes ;P'tit déli;en:france;1952;27.3;3.8;48.7;36.5;2.6;5.5;0.42926;0.169
3564700698679;Salade Poulet Crudités Parmesan;Côté Snack,Marque Repère,Scamark (Filiale E. Leclerc);en:france;614;8.1;1.5;10;1.6;1.2;7.9;0.54;0.212598425
3564700699430;Actifidus nature;Délisse,Marque repère;en:france;262;3.5;2.1;4.1;3.5;0;3.7;0.12;0.047244094
3564700700938;éclairs au chocolat à la crème pâtissière;Trofic,Marque Repère;en:france;1037;9.5;5.4;33.9;20.6;3;5;0.485;0.190944882
3564700705391;Mini bouchés au citron ;P'tit Deli;en:france;1801;22.2;12.2;47.9;30.9;1.9;7.5;0.25;0.098425197
3564700707715;Filets de Harengs (sauce tomate);Pêche Océan,Marque Repère;en:france;816;14.3;2.7;4.7;2.7;1;11.7;0.91;0.358267717
3564700708163;Poêlée Parisienne;Notre Jardin;en:france;340;4.2;1;6.9;0.7;;2.7;0.80772;0.318
3564700708958;Mélange de fruits exotiques;Fruistar;en:france;264;0.1;0.1;15.3;9.4;0.5;0.1;0.021;0.008267717
3564700711408;Chocolat Noir Fourré menthe;Tablette d'or, Marque Repère, Leclerc;en:france;1903;18.5;11.3;66.7;63.5;3.9;3.6;0.0050038;0.00197
3564700715536;Concentré Cola sans Sucres pour machine à Soda;Frucci,Marque Repère;en:france;31;0;0;1.8;0.2;0;0;0.03;0.011811024
3564700716151;Beurre (60 % MG) Demi-Sel;Les Croisés,Marque Repère,Scamark (Filiale E. Leclerc);en:france;2247;60;42;0.7;0.7;0;0.9;1.99898;0.787
3564700719756;Douceur du verger;Marque repère;en:france;230;0.3;0.1;12.1;11;1.6;0.3;0.033;0.012992126
3564700719794;Velouté de Bolets;Régal Soupe,Marque Repère,Scamark (Filiale E. Leclerc);en:france;1313;3.5;0.3;60.7;5;3.7;7.2;;
3564700722831;Compote de pommes ;Douceur du vergé;en:france;422;0.1;0.1;23.9;22.5;1.5;0.5;0.119888;0.0472
3564700730119;Sauce chili aux haricots rouge;Rustica,marque repère;en:france;268;0.4;0.1;11.5;6.5;2.5;2.2;2.286;0.9
3564700737927;Haricots blancs;Notre Jardin;en:france;343;0.2;0;10.8;0.5;5.6;6.3;0.8;0.31496063
3564700738085;Pure Sensation Cola Cherry;Jean's;en:france;165;0.1;0.1;9.7;9.6;0.1;0.1;0.01;0.003937008
3564700739921;Mélange 4 champignons;Notre Jardin,Marque Repère;en:france;82;0.2;0.1;2.1;1.7;2.3;1.2;0.7;0.275590551
3564700743959;Pain au seigle complet;épi d'or;en:france;833;1.5;0.3;36.5;2.3;9.6;5;1.36;0.535433071
3564707000017;Petits-Beurre;Bio Village,Leclerc;en:france;1920;14;9.5;72;20;2.5;9;0.9779;0.385
3564707000055;Farine de blé;Bio Village;en:france;1445;1.5;0.2;69;1;4.1;10.8;0.01;0.003937008
3564707000086;Spaghetti Bio;BIO Village,Marque Repère,Scamark (Filiale E. Leclerc);en:france;1480;1;0.3;71;3;3.5;12;0.00508;0.002
3564707000093;Coquillettes Bio;BIO Village,Marque Repère,Scamark (Filiale E. Leclerc);en:france;1480;1;0.3;71;3;3.5;12;0.00508;0.002
3564707000246;Lait Demi-écrémé stérilisé UHT;Marque repère,Bio Village;en:france;193;1.55;0.9;4.8;4.8;0;3.2;0.127;0.05
3564707000895;Beurre doux;Bio Village,Marque Repère;en:france;3061;82;59;0.9;0.9;0;0.7;0.05;0.019685039
3564707000901;Fromage frais;Bio village,Marque repère;en:france;310;3.2;2;3;3;0;8;0.127;0.05
3564707000925;Yaourt nature au lait entier;Bio Village,marque repère;en:france;302;;;;;;;;
3564707001236;17 Galettes de Riz complet;Bio Village;en:france;1700;3;0.5;84;0.5;3.5;8;0.30734;0.121
3564707002158;Biscottes complètes;Bio Village,Marque Repère;en:france;1620;6;2.5;63;4;9;15;1.27;0.5
3564707079754;Duo de Riz de Camargue (Riz semi-complet et Riz rouge) Bio - 500 g - Bio Village;Marque Repère,Bio Village;en:france;1470;1;0;76;0;1.5;7.5;0.0254;0.01
3564707079877;100% pur Jus de raisin Bio Village;Bio Village,Marque repère;en:france;310;0;0;18;17.3;0;0;0.0254;0.01
3564707079884;100 % pur jus orange;Bio Village;en:france;189;0.1;0;10.2;10;0.2;0.6;0.0254;0.01
3564707079952;Quinoa de Bolivie Bio Marque Repère;Marque Repère,Leclerc;en:france;1590;7;0.5;64;2;6.5;11;0.06604;0.026
3564707080385;100% pur Jus de pomme Bio Village;Bio Village;en:france;190;0;0;11;11;0;0;0.00508;0.002
3564707080965;Cookies tout chocolat;Marque Repère,Bio Village;en:france;2060;24;14;60;34;4.5;7;0.381;0.15
3564707081023;Marque Repère - Bio Village - Ratatouille à la Provençale;Marque Repère,Bio Village;en:france;320;5;0.5;7;5.5;2;1;0.8128;0.32
3564707081825;Biscuits sésame;Bio Village;en:france;2100;24;9;58;20;4.5;11;0.508;0.2
3564707082082;Lentilles tofu;Bio Village,Marque Repère;en:france;591;7.2;0.9;8.1;0.5;4.6;8.8;0.778;0.306299213
3564707082129;Taboulé;Bio Village,Marque Repère;en:france;619;3.4;0.4;24.4;3.4;1.9;3.7;0.948;0.373228346
3564707082310;17 galettes 4 céréales;Village Bio,Marque repère;en:france;1660;2.5;0.5;82;1;3;8.5;0.3048;0.12
356470708254901;Moutarde de Dijon;Leclerc,Marque Repère,Bio Village;en:france;753;12.5;0.9;6.5;1.7;;7.5;6.2484;2.46
3564707082907;Muesli croustillant 4 céréales & fruits secs;Leclerc;en:france;1837;18.8;10.9;55.7;26.5;7.9;7.7;0.025;0.00984252
3564707082914;muescli croustillant chocolat et quinoa;bio village;en:france;1850;14;8.5;65;24;8.5;9.5;0.0635;0.025
3564707083461;Pur jus d'orange Bio;Bio Village;en:france;220;;;13;11;;;0;0
3564707083546;Biscuits Nappés Chocolat Noir;Bio Village,Marque Repère;en:france;2150;26;12;61;20;2.5;7.5;0.42672;0.168
3564707083553;Galettes Pur Beurre;Marque Repère,Bio Village;en:france;2090;22;14;66;19;2;8;0.8255;0.325
3564707083577;Biscuits pépites de chocolat quinoa;Bio Village,Marque repère;en:france;2030;20;9.5;66;19;4;8;0.86106;0.339
3564707083744;Biscuits nappés chocolat au lait;Marque Repère,Bio Village;en:france;2220;29;15;60;28;2.5;6.5;0.42164;0.166
3564707083812;Biscuits Tablette Chocolat Noir;Bio-Village,Marque Repère;en:france;2140;26;15;59;32;4;8.5;0.49022;0.193
3564707083881;Saumon Atlantique Fumé;marque repère,bio village;en:france;780;10;2;1;0.5;;23;3.048;1.2
3564707084055;36 biscottes au germe de blé;Bio Village,Marque Repère;en:france;1660;5;0.5;72;3;5.5;12;1.15824;0.456
3564707084802;Riz Basmati Bio Marque Repère;Marque Repère,Leclerc;en:france;1500;1;0.3;77;;1;8.5;0.0254;0.01
3564707084819;Riz long blanc Bio Marque Repère;Marque Repère,Leclerc;en:france;1500;1;;78;;;8;;
3564707084826;Riz thaï Bio Marque Repère;Marque Repère,Leclerc;en:france;1460;0.5;0.2;77;0;0.5;7;0.127;0.05
3564707084833;Couscous semi-complet Bio;Bio Village;en:france;1500;1.5;0;70;3.5;8.5;11;0.254;0.1
3564707084840;Boulgour Bio Marque Repère;Marque Repère,Leclerc;en:france;1508;1.3;0.1;70.2;0.4;8.4;11.7;0.0230124;0.00906
356470708484001;Boulgour;Marque repère Bio village;en:france;1508;1.3;0.1;70.2;0.4;8.4;11.7;0.02286;0.009
3564707084895;Ketchup Bio;Bio Village;en:france;430;0;0;23;12;1;2;2.24282;0.883
3564707086042;Sirop de cassis;Bio Village,Marque repère;en:france;1430;0;0;84;84;0;0;0.01016;0.004
3564707086943;Petits pois très fins issus de l'agriculture biologique ;Bio Village;en:france;272;0;0;10;1;5;4;0.0254;0.01
3564707087346;Limonade au sucre de canne;Bio village,marque repère;en:france;160;0;;9.5;9.5;;0;0.00762;0.003
3564707087490;2 demi-baguettes de campagne précuites;Bio village,Marque repère;en:france;1050;0.5;0;50;2;3.5;9;1.39954;0.551
3564707087704;Yaourt à la vanille au lait entier BIO;BIO Village;en:france;435;3.2;2;15.2;12;0;3.6;0.14;0.0552
3564707087742;Yahourt à la vanille au lait entier;Marque repère,bio village,leclerc;en:france;382;3.1;1.9;12;12;0;3.7;0.1;0.039370079
3564707088435;Pâte feuilletée prête à dérouler;Bio Village;en:france;1530;19;8;41;4;1.5;7;1.1557;0.455
3564707088848;Pruneaux d'Agen Bio Marque Repère;Marque Repère,Leclerc;en:france;800;;;43;38;5;1.5;0.01524;0.006
3564707089128;Velouté de Légumes verts;Bio Village,Marque repère;en:france;95;1;0.2;1.5;1.5;1;1.5;0.5461;0.215
3564707089357;Marque Repère - Bio Village - Préparation pour Pain Multi-Céréales;Marque Repère,Village Bio;en:france;1450;2.5;0.5;64;1;8.5;12;1.70942;0.673
356470709016201;Mozzarella;Bio Village;en:france;952;17;12;1;1;0;18;0.375;0.147637795
3564707090773;Muesli floconneux - Raisins secs, noix de coco & noisettes;Marque repère,Bio Village;en:france;1580;8.5;3;59;18;11;10;0.01016;0.004
3564707091053;Bouillon de légumes et aromates Bio (8 tablettes);Bio village,Marque Repère;en:france;800;4.5;0.5;29;13;1;7.5;50.038;19.7
3564707091121;Haricots verts trés fins bio surgelés;Bio Village,Marque repère;en:france;130;0;0;4;1;4;2;0.0254;0.01
3564707091541;Margarine 58% MG pour cuire et tartiner;Marque Repère,Bio Village;en:france;2150;58;15;0;0;0;0;0.4064;0.16
3564707091756;Lentilles vertes Bio - 500 g - Bio Village;Bio Village,Marque repère;en:france;1560;1;0.1;57;1;10;28;0.0508;0.02
3564707091848;Chips croustillantes & dorées;Bio Village;en:france;2320;36;3.5;51;0.5;5;5;1.0922;0.43
3564707092357;Yaourt au lait entier de brebis sur lit de châtaignes AB;Bio Village,Marque Repère;en:france;530;6;4.5;13;10;1;4.5;0.1016;0.04
3564707093002;Maïs sans Sucres Ajoutés;BIO Village,Marque repère;en:france;380;2.5;0.2;12;4;4.5;3;0.4318;0.17
3564707093354;Crackers 3 graines Tournesol - Sésame - Lin;Bio Village;en:france;1905;19.6;2.8;50.1;3;10.2;14.5;1.85;0.728346457
3564707093521;Quatre-Quarts Pur Beurre Bio;BIO Village,Marque Repère,Scamark (Filiale E. Leclerc);en:france;1785;23.8;15.2;46.4;27.6;1.3;6.2;1.34112;0.528
3564707093590;Petits Pains Grillés;Bio Village,Marque repère;en:france;1710;9;3;66;3;6;12;1.07442;0.423
3564707095211;100% pur Jus de pomme Bio Village;Bio Village,Marque Repère;en:france;190;0;0;11;11;0;0;0.00508;0.002
3564707095334;100% pur Jus 7 Fruits Bio Village;Bio Village,Marque repère;en:france;215;;;12;12;0.5;0.25;0.00508;0.002
3564707095532;Nectar d'orange bio;Bio Village;en:france;204;0;0;12;11;0;0;0.0100076;0.00394
3564707095983;Lait Demi-Écrémé stérilisé UHT Bio;BIO Village,Marque Repère,Scamark (Filiale E. Leclerc);en:france;193;1.55;0.9;4.8;4.8;0;3.2;0.127;0.05
3564707096027;Lait écrémé stérilisé UHT;Bio Village;en:france;134;0;0;4.8;4.8;0;3.2;0.127;0.05
3564707096065;Lait Entier stérilisé UHT Bio;BIO Village,Marque Repère,Scamark (Filiale E. Leclerc);en:france;269;3.6;2.2;4.8;4.8;0;3.2;0.127;0.05
3564707098816;Pomme;Bio Village,Marque Repère;en:france;303;0.4;0.4;15.7;14.4;1.8;0.4;0.005;0.001968504
3564707098908;Abricots moelleux Bio Marque Repère;Marque Repère,BIO village;en:france;1010;0;0;55;40;5.5;2;0.0508;0.02
3564707098915;Figues moelleuses Bio Marque Repère;Marque Repère,Leclerc;en:france;1000;1.5;1;50;49;6.5;2.5;0.13716;0.054
3564707099479;confiture extra de fraise;marque repêre;en:france;1040;0;0;60;58;1;0.6;0.00254;0.001
3564707102056;Galettes de Maïs;bio village;en:france;1600;2;0.3;77;0.5;7;9.5;0.01778;0.007
3564707102322;Velouté de jardinière de légumes;Marque repère,Bio village;en:france;100;0.4;0.1;3.5;1;1;1;0.5334;0.21
3564707103190;Palmiers;Bio Village;en:france;2009;19.7;8.5;67.9;28.3;3.2;5.9;1.39192;0.548
3564707104258;Pomme châtaigne ;Marque repère,Bio village,Leclerc;en:france;411;0.5;0;21;14;3.2;0.6;0.01;0.003937008
3564707104296;6 barres fraise aux 5 céréales;Bio village,Marque Repère;en:france;1630;5.9;2.6;74.6;29.1;4.6;6.3;0.05;0.019685039
3564709000169;Broyé du Poitou ;nos régions ont du talent;en:france;2232;27.3;19.5;65.5;25.2;1.9;5.5;0.475;0.187007874
3564709000183;Nos régions ont du talent - Nougat de Montélimar - Tendre;Nos régions ont du talent;en:france;1970;18;;69;;;7;;
3564709000190;Nougat de Montélimar tendre;Nos régions ont du talent;en:france;1970;18;;69;;;7;;
3564709000244;Pâtes d'Alsace Spaetzle;Nos régions ont du talent;en:france;1552;5;1.3;64;2.6;3;15;0.119888;0.0472
3564709000268;Nids d'Alsace;Nos régions ont du talent;en:france;1580;5;;67;;;15;;
3564709000343;Maroilles AOP Quart (26% MG) - Nos Régions ont du Talent;Nos Régions ont du Talent;en:france;1320;26;;0;;;21;;
3564709000374;Sel fin de Guérande;Nos régions ont du talent;en:france;0;0;0;0;0;0;0;;
3564709000671;Saint-Marcellin IGP (20% MG) Au lait cru de vache;Nos Régions ont du Talent,Leclerc;en:france;1022;20;16;1;0.5;0;15.6;1.50114;0.591
3564709000923;Rocamadour au lait cru;Nos régions ont du talent;en:france;1139;22;17.7;1.5;0.5;0;17.6;0.908;0.357480315
3564709001173;Saucisse de Morteau cuite;Nos Régions ont du Talent,Leclerc;en:france;1322;28;10;0.8;0.5;0.5;16;2.5908;1.02
3564709001692;Pâtes d'Alsace IGP Plumes;Nos régions ont du Talent,Leclerc;en:france;1552;5;1.3;64;2.6;3;15;0.119888;0.0472
3564709001777;Saucisses de Montbéliard cuites;Nos régions ont du talent;en:france;1322;28;10;0.8;0.5;0.5;16;2.5908;1.02
3564709002033;Reblochon de Savoie AOP (25% MG) Au Lait Cru;Nos Régions ont du Talent,Leclerc;en:france;1253;25;21.6;0.3;0.2;0;19;1.09982;0.433
3564709006185;Pruneaux d'Agen;Roucadil;en:france;800;;;43;;;1.5;;
3564709007236;Nos régions ont du talent - 8 rousquilles fondantes du rousillon;Nos régions ont du talent;en:france;1740;10;;74;;;5.5;;
356470900723602;rousquilles fondantes du roussillon;nos regions ont du talent;en:france;1795;13.1;6.3;70.9;48.3;0.8;5.8;0.408;0.160629921
3564709007700;Farandelles de Savoie à l'ancienne;Nos régions ont du talent;en:france;1580;4;;71;;;13;;
3564709015408;Brioche Vendéenne IGP Pur Beurre 650 g;Nos Régions ont du Talent;en:france;1530;13;;52;;;8.5;;
3564709016917;Fleur de sel de Camargue;Nos régions ont du talent;en:france;0;0;;0;;0;0;;
3564709017907;Tartiflette gratinée au reblochon de Savoie;Nos régions ont du talent;en:france;664;8.7;;15.1;;;5;;
3564709021249;Reblochon de Savoie AOP (25% MG) Au Lait Cru;Nos Régions ont du Talent,Leclerc;en:france;1231;25;20;0;0;0;18;1.37922;0.543
3564709030647;Jambon d'Auvergne;Nos régions ont du talent,Salaison Polette;en:france;933;12.2;5.2;0.4;0.4;0.5;27.9;5.461;2.15
3564709031736;Saint-Félicien du Dauphiné au lait cru;Nos Régions Ont du Talent,Leclerc;en:france;1055;23;15.3;0.5;0.5;;12;1.50114;0.591
3564709035956;Sel fin de l'île de Ré;Nos régions ont du talent;en:france;0;0;0;0;0;;0;100.076;
3564709035963;Gros Sel Ile de Ré;Nos Régions ont du Talent;en:france;0;0;;0;0;;0;;
3564709040615;Jambon de Bayonne - 4 grandes tranches;Nos régions ont du talent;en:france;950;12;;0.5;;;29;;
3564709040875;Truite fumée d'Aquitaine;Nos régions ont du talent,Leclerc;en:france;570;4;1;0;0;0;25;3.048;1.2
3564709041155;Riz rond blanc de Camargue non bio;Nos régions ont du talent,Leclerc;en:france;1463;0.5;;78;;;7.5;;
3564709042800;Pâtes d'Alsace IGP (Torsades);Nos Régions ont du Talent;en:france;1552;5;1.3;64;0.6;3;15;0.12;0.047244094
3564709049052;Confits de Canard du Sud-Ouest - 1 cuisse;Nos Régions ont du talent;en:france;1093;18;6.3;0.1;0.1;0.5;25;5.3594;2.11
3564709050638;Foie gras de canard entier du Périgord;Nos Régions ont du Talent;en:france;2247;56;15.2;2.1;0.4;0.1;8.2;1.3;0.511811024
3564709051017;Soupe de poisson à la Sétoise;Nos régions ont du talent;en:france;222;2.5;0.6;0.5;0.5;1.3;6.5;1.05918;0.417
3564709053141;Truite fumée au bois de hêtre label Rouge (4 tranches) 120 g;Nos Régions ont du Talent;en:france;670;6.5;2;1.5;;;24;;
3564709053189;Tranches pour toasts Truite fumée d'Aquitaine - 80 g;Nos Régions ont du Talent;en:france;660;6.5;;1.5;;;23;;
3564709158884;Choucroute royale Alsacienne ;Nos Régions ont du Talent;en:france;446;8.1;3.2;1.6;0.4;2.8;5.7;1.31;0.515748031
3564709160405;Pâtes d'Alsace IGP Papillons;Nos Régions ont du Talent,Leclerc;en:france;1552;5;1.3;64;2.6;3;15;0.119888;0.0472
3564709161525;Ratatouille à la Provençale;Nos régions ont du talent;en:france;385;6.3;0.8;6.9;6.7;2;1.1;1.13;0.44488189
3564709162553;Lentille verte du centre;Nos régions ont du talent;en:france;1161;0.4;0.1;27.3;0.7;32.8;24.7;0.013;0.00511811
3564709163871;Madeleines coquilles de Bretagne;Nos régions ont du talent,Leclerc;en:france;1941;28.5;16.9;45.2;24.1;1.1;6.4;1.38;0.543307087
356470916589901;Sablés aux fruits rouges;Nos régions ont du talent;en:france;2087;21.4;15.1;69.7;34.2;1.9;5.6;0.323;0.127165354
3564980100008;U.man Cola;U-MAN COLA;en:france;1;0.01;0;0.25;0.25;0;0.03;0.0254;0.01
3564980130005;Human Cola Bio;U-MAN COLA;en:france;184;0;0;12;12;0;0;0.0254;0.01
3565700022153;Nustikao;Marque repère;en:france;2190;29;10;59;58;3;5.5;0.12192;0.048
3567500070201;Pâte brisée prête à dérouler;Vite bon !;en:france;1557;17.5;;47;;;6.5;1.016;0.4
3567747050165;2 Flans;Jean-Michel Combaz;en:france;949.7;8.3;;33.9;;;3.9;;
3571320750571;Terrine à cuire au Canard et aux noix;Saveurs Forestières,L.D.C;en:france;822;14.7;5.7;1.6;1;1.4;16;1.6002;0.63
3571377092501;Suprême du Ventoux aux marrons;La petite fabrique provençale;en:france;1568;20.5;11;39.7;33.5;3.8;6.1;0.07;0.027559055
3572731117045;Mes premières céréales Nuit Calme;Modilac;en:france;1591;1.2;0.2;83;35;5.3;5.5;0.0381;0.015
3576560004002;Tartine & moi comme un fromage Cumin Bio (12,9 % MG);Sojabio;en:france;681;12.9;2.95;1;0.1;0.7;10.7;1.6;0.62992126
3576560005009;tartine & moi ail et fines herbes ;Sojabio;en:france;681;12.9;2.95;1;0.1;0.7;10.7;1.6;0.62992126
3576560300005;a tartiner ciboulette échalote;sojami;en:france;681;12.9;2.95;1;0.1;0.7;10.7;1.6;0.62992126
3576560500009;Tartimi Ail & Fines Herbes;Le Sojami;en:france;604;11.6;1.66;0.8;0.1;0.7;9.2;1.5494;0.61
3576566004006;Tofu lactofermenté Pesto;le sojami;en:france;867;13.1;2.2;1.5;0.7;0.51;16.4;0.08;0.031496063
3577060100027;Magic Pop pop corn;Magic Pop;en:france;1752;18;8.6;52.3;4.4;8.5;8.2;0.0254;0.01
